student_id,gpa,skills,reservation,rural,gender,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6
S00299,7.68,design;communication,GEN,1,O,I029,I041,I066,I040,I061,I067
S00300,8.85,autocad;construction_management,GEN,0,F,I004,I059,I032,I019,I027,I025
S00301,8.11,python;ml,OBC,0,M,I051,I055,I003,I063,I056,I050
S00302,6.83,ml;writing,GEN,1,F,I061,I022,I067,I063,I043,I051
S00303,7.15,communication;social_media;python,GEN,0,F,I066,I041,I065,I061,I014,I037
S00304,7.37,excel;presentation;backend;writing,OBC,0,O,I049,I015,I043,I042,I055,I039
S00305,6.61,networking;ml;sql,SC,0,F,I003,I056,I051,I054,I057,I050
S00306,7.25,design;cad_modelling;autocad;presentation;manufacturing,GEN,0,F,I021,I001,I006,I047,I028,I049
S00307,8.58,social_media;presentation;java;seo,OBC,1,M,I049,I043,I022,I015,I018,I048
S00308,7.61,sql;communication,GEN,1,M,I057,I065,I015,I003,I030,I062
S00309,6.55,analysis;excel,GEN,1,F,I045,I062,I069,I031,I039,I042
S00310,7.19,communication;financial_modeling,GEN,0,F,I020,I061,I029,I044,I035,I067
S00311,7.13,design;pcb_design,GEN,1,M,I007,I006,I060,I047,I049,I026
S00312,6.3,excel;communication;autocad;pcb_design,OBC,0,F,I015,I062,I042,I045,I068,I043
S00313,6.44,sql;financial_modeling;social_media,OBC,0,M,I054,I053,I044,I003,I058,I039
S00314,7.38,social_media;presentation,GEN,1,M,I017,I044,I020,I035,I040,I043
S00315,6.93,backend;ml;frontend;construction_management;communication,OBC,0,M,I052,I055,I054,I057,I050,I023
S00316,7.71,python;frontend;cloud;ml;manufacturing,GEN,0,F,I052,I055,I050,I003,I056,I063
S00317,5.72,python;networking;sql,GEN,0,M,I003,I056,I030,I051,I054,I010
S00318,7.87,networking;manufacturing,GEN,1,M,I047,I007,I050,I054,I006,I056
S00319,6.31,pcb_design;analysis;python;manufacturing;seo,OBC,0,F,I006,I060,I063,I008,I030,I062
S00320,5.75,analysis;design;manufacturing;sql;frontend,OBC,0,M,I006,I008,I021,I038,I007,I060
S00321,8.44,seo;analysis;frontend;java;python,GEN,0,M,I036,I018,I063,I030,I023,I068
S00322,8.33,backend;python;excel;manufacturing,GEN,1,F,I055,I018,I006,I034,I053,I054
S00323,6.32,java;cloud;ml;pcb_design,SC,1,M,I052,I055,I030,I057,I048,I018
S00324,8.8,financial_modeling;design;analysis,SC,0,M,I028,I006,I011,I068,I033,I049
S00325,7.13,design;networking;cad_modelling;pcb_design,ST,1,O,I026,I007,I028,I006,I047,I008
S00326,6.55,communication;excel,OBC,1,M,I041,I042,I045,I015,I062,I066
S00327,7.79,financial_modeling;presentation;autocad;analysis,GEN,0,F,I069,I002,I027,I020,I019,I017
S00328,7.43,cad_modelling;pcb_design;python;presentation,SC,1,M,I063,I055,I010,I006,I051,I047
S00329,6.03,networking;sql;surveying;frontend,OBC,1,F,I054,I003,I050,I023,I031,I025
S00330,6.95,communication;analysis;presentation;ml;social_media,OBC,0,M,I063,I011,I045,I015,I043,I042
S00331,5.84,sql;cloud;frontend;construction_management;python,GEN,0,M,I030,I052,I058,I053,I036,I057
S00332,7.03,financial_modeling;communication;cad_modelling;surveying,OBC,0,M,I042,I043,I006,I011,I045,I068
S00333,6.75,java;sql;backend,GEN,1,F,I053,I054,I030,I057,I018,I039
S00334,6.32,sql;presentation;communication;pcb_design,OBC,1,M,I015,I065,I043,I042,I010,I045
S00335,6,sql;frontend;cloud,GEN,0,O,I057,I052,I054,I030,I053,I058
S00336,6.43,design;python;cloud;networking;ml,SC,1,F,I055,I056,I003,I051,I052,I037
S00337,8.4,python;presentation;manufacturing;social_media,OBC,1,M,I063,I018,I008,I047,I003,I049
S00338,7.06,social_media;seo;design;excel;sql,SC,0,O,I041,I039,I049,I028,I054,I003
S00339,7.9,frontend;python;sql,SC,1,F,I064,I014,I023,I054,I003,I036
S00340,7.64,design;ml;communication;writing;surveying,GEN,0,F,I025,I061,I067,I049,I043,I040
S00341,8.32,python;backend;design;frontend,SC,0,F,I014,I055,I018,I036,I054,I056
S00342,7.2,networking;analysis;java,GEN,0,M,I026,I064,I033,I017,I060,I008
S00343,7.2,manufacturing;python;surveying;design,GEN,1,M,I047,I006,I034,I008,I036,I021
S00344,6.35,sql;cloud;networking,GEN,0,M,I053,I030,I054,I003,I058,I057
S00345,6.52,frontend;java,ST,1,F,I036,I054,I048,I018,I023,I030
S00346,6.43,python;networking;design;autocad;cad_modelling,OBC,0,M,I021,I006,I008,I001,I028,I047
S00347,8.73,frontend;autocad,GEN,1,M,I054,I050,I036,I052,I032,I001
S00348,7.04,design;cad_modelling;excel;communication,OBC,1,M,I006,I062,I047,I028,I041,I045
S00349,6.74,cloud;sql,GEN,0,M,I057,I058,I053,I030,I010,I039
S00350,7.22,networking;backend;frontend;analysis;construction_management,GEN,0,F,I054,I050,I057,I036,I003,I018
S00351,8.05,backend;python,OBC,0,M,I018,I055,I054,I037,I036,I003
S00352,8.08,networking;cad_modelling;java;analysis;construction_management,GEN,0,O,I006,I028,I011,I056,I030,I048
S00353,7.65,networking;python,GEN,0,F,I008,I037,I056,I051,I003,I064
S00354,8.38,construction_management;surveying,GEN,1,M,I004,I032,I019,I013,I005,I027
S00355,7.26,presentation;seo;ml;manufacturing,OBC,1,M,I063,I043,I049,I069,I047,I003
S00356,4.15,autocad;design;analysis,SC,0,F,I059,I028,I006,I032,I024,I013
S00357,5.88,sql;frontend;ml;presentation;excel,OBC,1,M,I069,I023,I044,I065,I067,I064
S00358,8.16,networking;python,OBC,1,M,I051,I003,I056,I018,I054,I036
S00359,5.72,sql;communication;excel;manufacturing;cad_modelling,SC,0,M,I062,I042,I045,I006,I047,I039
S00360,6.57,pcb_design;manufacturing;communication;backend,GEN,0,F,I055,I045,I062,I006,I007,I054
S00361,6.65,networking;sql;pcb_design;writing,GEN,1,M,I054,I003,I049,I053,I043,I030
S00362,6.65,surveying;cloud;autocad,OBC,0,M,I004,I053,I032,I030,I052,I058
S00363,6.68,communication;cloud;writing;autocad;java,GEN,0,M,I043,I030,I058,I062,I057,I015
S00364,6.93,presentation;financial_modeling,SC,0,M,I015,I042,I010,I049,I020,I043
S00365,6.96,sql;python;communication,GEN,0,F,I030,I003,I062,I066,I039,I011
S00366,7.73,communication;writing;python,GEN,1,M,I043,I011,I062,I051,I061,I036
S00367,6.92,sql;python;presentation,SC,0,F,I063,I030,I003,I010,I058,I064
S00368,7.92,seo;design;presentation,OBC,0,M,I049,I043,I059,I041,I024,I022
S00369,7.35,manufacturing;cloud,OBC,0,F,I052,I055,I058,I047,I057,I030
S00370,9.09,seo;communication,GEN,1,F,I043,I049,I015,I062,I045,I068
S00371,8.11,design;autocad;seo;python,OBC,1,M,I049,I036,I006,I030,I021,I043
S00372,5.96,autocad;cad_modelling;design;cloud;python,ST,0,M,I021,I030,I047,I006,I028,I001
S00373,6.38,ml;frontend;networking,ST,0,M,I050,I051,I003,I054,I056,I052
S00374,8.91,sql;ml;autocad;communication,OBC,1,M,I057,I067,I003,I053,I042,I039
S00375,7.5,communication;excel;backend;java,OBC,0,M,I018,I015,I042,I045,I062,I030
S00376,6.94,java;cad_modelling;construction_management;surveying,GEN,0,F,I048,I019,I004,I028,I006,I032
S00377,8.11,pcb_design;design;presentation;manufacturing;seo,SC,1,M,I049,I007,I047,I043,I006,I060
S00378,8.19,analysis;construction_management;writing;networking;cloud,SC,0,M,I045,I055,I003,I005,I027,I063
S00379,8.63,design;autocad,GEN,1,M,I049,I021,I028,I001,I009,I032
S00380,6.94,analysis;networking;pcb_design,OBC,0,F,I060,I007,I026,I033,I037,I038
S00381,8.61,presentation;financial_modeling;sql;manufacturing;analysis,GEN,0,M,I059,I044,I031,I006,I010,I063
S00382,7.45,analysis;autocad;construction_management;networking;writing,GEN,0,M,I059,I027,I019,I002,I031,I032
S00383,5.77,cloud;frontend;cad_modelling;manufacturing,SC,0,O,I001,I046,I021,I006,I052,I047
S00384,6.7,manufacturing;pcb_design;design,OBC,0,M,I007,I034,I008,I060,I026,I021
S00385,8.38,java;python;networking;backend;autocad,GEN,1,M,I018,I055,I054,I051,I056,I003
S00386,7.02,ml;frontend;communication,GEN,1,F,I050,I052,I023,I061,I067,I057
S00387,8.59,ml;frontend;java,OBC,1,F,I023,I052,I050,I048,I003,I056
S00388,6.36,excel;communication,GEN,1,F,I015,I062,I042,I045,I039,I043
S00389,8.64,manufacturing;pcb_design,GEN,0,M,I024,I007,I059,I006,I047,I016
S00390,7.98,communication;presentation;networking;pcb_design;frontend,SC,0,F,I015,I050,I042,I043,I054,I007
S00391,6.68,financial_modeling;communication;presentation;construction_management,GEN,0,M,I042,I043,I015,I068,I010,I049
S00392,5.61,writing;communication,GEN,0,M,I061,I067,I065,I066,I043,I012
S00393,5.35,presentation;analysis;writing,GEN,0,M,I017,I069,I065,I043,I049,I063
S00394,8.38,autocad;cad_modelling;design;writing,GEN,0,M,I001,I006,I021,I047,I049,I028
S00395,7.56,social_media;construction_management,GEN,0,M,I040,I043,I005,I019,I027,I032
S00396,7.76,analysis;communication;surveying;presentation;cloud,GEN,1,M,I063,I011,I042,I062,I068,I043
S00397,7.28,social_media;construction_management;writing;design;presentation,GEN,0,F,I049,I043,I040,I006,I010,I013
S00398,7.92,excel;financial_modeling;communication,GEN,0,F,I041,I020,I062,I042,I015,I045
S00399,5.43,analysis;ml;communication;java,GEN,1,M,I045,I048,I011,I068,I062,I063
S00400,6.78,presentation;analysis,GEN,0,M,I063,I042,I010,I068,I049,I062
S00401,5.67,python;sql,GEN,1,M,I003,I030,I036,I018,I053,I058
S00402,5.41,sql;excel,OBC,0,M,I039,I030,I003,I015,I058,I054
S00403,7.22,networking;frontend;backend;presentation,GEN,1,O,I054,I050,I014,I052,I056,I003
S00404,8.36,java;python;social_media;ml;writing,GEN,0,F,I018,I003,I055,I048,I030,I051
S00405,7.54,design;surveying;presentation;python,OBC,0,M,I063,I049,I051,I028,I033,I004
S00406,5.76,analysis;presentation;communication;frontend,GEN,0,M,I069,I017,I065,I043,I063,I062
S00407,8.25,autocad;design,SC,1,F,I009,I004,I028,I049,I047,I021
S00408,9.15,financial_modeling;communication;surveying,GEN,1,M,I025,I042,I045,I043,I068,I015
S00409,7.63,manufacturing;excel,OBC,1,F,I045,I039,I042,I006,I047,I015
S00410,7.41,communication;design,OBC,1,F,I028,I041,I047,I011,I029,I049
S00411,7.04,networking;java;social_media;autocad,GEN,0,M,I051,I018,I030,I050,I003,I054
S00412,6.85,writing;social_media;cad_modelling,GEN,0,F,I043,I047,I049,I040,I028,I006
S00413,6.44,pcb_design;networking;python;cloud;design,SC,0,M,I026,I056,I055,I060,I051,I030
S00414,5.63,social_media;presentation;writing,GEN,0,M,I049,I043,I042,I063,I010,I065
S00415,6.2,design;excel;python,OBC,0,F,I045,I063,I006,I028,I015,I047
S00416,8.64,communication;excel,GEN,0,M,I045,I042,I015,I062,I068,I011
S00417,7.03,autocad;cad_modelling;manufacturing;presentation,GEN,1,M,I001,I021,I006,I047,I049,I042
S00418,6.23,communication;sql;financial_modeling;frontend,GEN,0,F,I023,I044,I065,I066,I067,I054
S00419,7.42,design;analysis;communication,GEN,1,M,I059,I028,I006,I068,I045,I011
S00420,8.24,social_media;communication;autocad;construction_management,GEN,0,F,I027,I004,I032,I019,I059,I062
S00421,6.68,sql;analysis;presentation;writing,OBC,0,M,I043,I063,I010,I049,I065,I069
S00422,8.21,backend;cad_modelling;writing;design,OBC,0,F,I006,I049,I047,I028,I018,I055
S00423,7.14,communication;sql;presentation;design,OBC,0,M,I015,I043,I042,I010,I065,I049
S00424,7.19,design;sql;autocad;seo;financial_modeling,ST,1,F,I049,I030,I053,I039,I021,I032
S00425,6.69,manufacturing;social_media;surveying;sql;python,GEN,0,M,I003,I030,I057,I034,I016,I008
S00426,7.71,writing;design;seo,GEN,1,M,I049,I022,I043,I024,I012,I059
S00427,7.96,analysis;autocad,OBC,1,F,I027,I019,I011,I062,I063,I006
S00428,7.39,cloud;python;design;construction_management;ml,ST,0,F,I055,I063,I051,I056,I003,I030
S00429,9.49,analysis;java,GEN,0,M,I062,I063,I030,I045,I068,I018
S00430,6.83,seo;pcb_design,GEN,1,M,I043,I049,I012,I026,I060,I041
S00431,6.97,analysis;financial_modeling;excel;manufacturing,OBC,0,F,I059,I006,I045,I062,I020,I069
S00432,7.82,autocad;manufacturing;surveying,GEN,0,M,I032,I006,I047,I021,I004,I019
S00433,5.69,financial_modeling;python,GEN,1,M,I036,I063,I018,I030,I055,I056
S00434,6.39,networking;design;pcb_design;communication,GEN,1,F,I026,I007,I047,I028,I006,I008
S00435,6.81,writing;communication,ST,1,M,I043,I065,I045,I011,I061,I042
S00436,7.06,seo;social_media;presentation;analysis,GEN,0,M,I049,I043,I063,I068,I042,I011
S00437,7.53,social_media;presentation,GEN,0,M,I040,I017,I044,I020,I035,I015
S00438,7.06,sql;python;excel,GEN,0,M,I064,I003,I030,I039,I012,I037
S00439,5.79,excel;financial_modeling;pcb_design;cad_modelling,GEN,0,M,I015,I020,I039,I006,I028,I042
S00440,6.79,financial_modeling;surveying,SC,1,M,I019,I044,I020,I011,I039,I042
S00441,7.15,manufacturing;cloud,OBC,0,M,I046,I016,I021,I034,I008,I007
S00442,6.66,cloud;ml,OBC,1,F,I052,I055,I057,I051,I050,I003
S00443,6.7,presentation;analysis;autocad;excel,GEN,1,F,I069,I062,I045,I042,I015,I063
S00444,7.16,design;cad_modelling;networking;sql;seo,OBC,0,F,I003,I047,I054,I049,I028,I006
S00445,7.95,analysis;surveying;autocad,GEN,0,M,I019,I068,I004,I045,I006,I032
S00446,5.52,sql;python,GEN,0,M,I003,I030,I039,I064,I063,I056
S00447,6.78,sql;analysis;excel,GEN,0,F,I064,I038,I069,I062,I039,I045
S00448,7.54,cloud;java;frontend;backend,OBC,0,F,I046,I053,I057,I018,I054,I030
S00449,7.76,sql;analysis;surveying;networking;frontend,GEN,1,F,I054,I050,I003,I030,I056,I058
S00450,4.41,communication;presentation;networking,OBC,1,F,I065,I042,I015,I043,I067,I037
S00451,6.45,writing;presentation,OBC,0,F,I049,I043,I022,I065,I063,I010
S00452,7.39,analysis;excel;cloud,GEN,1,M,I045,I062,I058,I015,I030,I068
S00453,7.58,presentation;excel;communication;cloud;networking,GEN,0,F,I042,I015,I062,I045,I043,I056
S00454,8.2,social_media;backend;writing;manufacturing,GEN,1,M,I059,I040,I022,I006,I055,I053
S00455,6.84,design;construction_management;analysis;networking;social_media,GEN,0,M,I005,I028,I013,I006,I056,I040
S00456,6.56,analysis;cloud;cad_modelling,GEN,0,M,I006,I028,I001,I069,I021,I017
S00457,5.63,frontend;networking;manufacturing,OBC,0,M,I054,I050,I052,I056,I007,I008
S00458,5.39,ml;java;backend,OBC,0,M,I023,I048,I057,I055,I018,I067
S00459,6.33,design;manufacturing;frontend;writing;construction_management,ST,0,M,I059,I006,I049,I047,I013,I040
S00460,8.04,networking;backend,OBC,0,F,I054,I003,I051,I018,I050,I053
S00461,6.51,writing;seo;cloud;backend,GEN,0,M,I043,I055,I049,I057,I053,I054
S00462,7.46,sql;frontend;cad_modelling;python;backend,GEN,0,M,I054,I018,I053,I014,I036,I003
S00463,6.32,financial_modeling;presentation,GEN,0,M,I035,I044,I020,I010,I042,I043
S00464,6.63,analysis;cloud;ml,OBC,1,M,I057,I052,I063,I055,I011,I069
S00465,7.54,autocad;design,GEN,1,F,I009,I021,I006,I047,I049,I028
S00466,8,manufacturing;design;analysis;python;writing,SC,0,F,I006,I033,I008,I028,I049,I034
S00467,6.24,analysis;cad_modelling;seo,ST,1,F,I028,I006,I043,I062,I068,I047
S00468,7.46,design;autocad,OBC,1,M,I059,I032,I021,I024,I025,I009
S00469,7.93,cloud;ml;backend,SC,0,F,I057,I055,I053,I052,I051,I003
S00470,8.53,sql;financial_modeling;communication,GEN,0,M,I057,I003,I053,I066,I039,I011
S00471,7.51,sql;financial_modeling;autocad,GEN,0,M,I044,I001,I023,I009,I004,I019
S00472,6.16,sql;writing,GEN,1,F,I067,I065,I066,I040,I023,I064
S00473,5.96,communication;financial_modeling;analysis,OBC,0,M,I062,I068,I011,I045,I063,I043
S00474,6.78,cloud;design;manufacturing;networking,GEN,0,F,I007,I047,I008,I006,I028,I053
S00475,7.86,frontend;java;sql;design,GEN,0,M,I054,I030,I023,I057,I053,I048
S00476,6.42,java;financial_modeling,GEN,0,M,I030,I048,I018,I044,I036,I003
S00477,6.83,surveying;construction_management;autocad;analysis,OBC,0,M,I019,I032,I004,I013,I027,I059
S00478,7.28,pcb_design;design;manufacturing;financial_modeling;sql,GEN,0,M,I047,I006,I007,I008,I060,I054
S00479,7.49,ml;python;cloud;autocad,GEN,0,F,I055,I052,I003,I030,I051,I056
S00480,7.18,design;autocad;analysis;social_media,OBC,0,M,I059,I006,I028,I027,I009,I025
S00481,5.7,sql;analysis;manufacturing,SC,0,F,I006,I062,I057,I058,I011,I045
S00482,7.4,writing;design;seo;manufacturing;cad_modelling,OBC,0,F,I049,I047,I006,I001,I021,I043
S00483,7.02,cad_modelling;manufacturing;autocad,OBC,0,F,I021,I001,I006,I047,I028,I059
S00484,5.78,manufacturing;design;construction_management;cad_modelling;autocad,GEN,1,M,I006,I021,I001,I047,I004,I028
S00485,6.79,social_media;design;presentation;communication,GEN,0,M,I049,I043,I015,I042,I011,I028
S00486,6.15,analysis;java;seo,GEN,1,M,I023,I017,I064,I012,I069,I038
S00487,8.67,networking;cloud;construction_management;seo,OBC,0,F,I037,I022,I050,I057,I049,I055
S00488,7.39,frontend;sql;excel,OBC,1,M,I039,I054,I031,I023,I042,I003
S00489,8.2,excel;financial_modeling;analysis;manufacturing;frontend,OBC,0,M,I020,I069,I006,I045,I062,I035
S00490,6.22,communication;excel;financial_modeling,GEN,0,F,I045,I062,I042,I015,I043,I068
S00491,7.65,networking;sql;python,GEN,1,M,I003,I037,I008,I064,I056,I054
S00492,6.56,analysis;construction_management,GEN,0,M,I027,I013,I005,I031,I019,I011
S00493,8.73,cloud;java;python;social_media,GEN,0,M,I030,I055,I018,I036,I051,I057
S00494,5.58,java;ml;presentation;design,GEN,0,M,I049,I063,I048,I042,I043,I047
S00495,5.47,java;networking;communication;sql;excel,OBC,0,M,I062,I003,I054,I015,I042,I039
S00496,8.26,construction_management;design;sql,OBC,1,F,I049,I030,I010,I057,I032,I058
S00497,9.56,financial_modeling;social_media,ST,1,M,I015,I040,I011,I045,I010,I043
S00498,8.54,social_media;python;cloud,SC,0,M,I055,I030,I057,I056,I018,I053
S00499,8.02,cloud;sql;excel;python,OBC,1,F,I030,I057,I003,I053,I058,I039
S00500,7.59,design;frontend;financial_modeling;excel;java,GEN,0,F,I006,I015,I047,I030,I045,I050
S00501,6.18,social_media;communication;financial_modeling;design;autocad,ST,1,F,I032,I040,I021,I001,I004,I009
S00502,7,cloud;sql;manufacturing;networking;writing,OBC,1,M,I030,I058,I057,I054,I053,I003
S00503,7.7,networking;backend;manufacturing;seo,GEN,0,F,I054,I047,I043,I057,I056,I018
S00504,5.86,analysis;manufacturing;autocad;sql;python,OBC,1,F,I064,I063,I003,I006,I030,I059
S00505,6.92,sql;financial_modeling;backend;java;autocad,GEN,0,M,I044,I023,I018,I057,I030,I053
S00506,6.88,networking;design;python;sql,GEN,0,M,I003,I024,I008,I030,I054,I051
S00507,5.98,python;backend;networking,SC,0,F,I037,I008,I014,I051,I054,I018
S00508,6.04,ml;pcb_design,SC,1,M,I057,I052,I003,I051,I050,I063
S00509,8.88,manufacturing;design,ST,1,F,I059,I047,I006,I024,I007,I021
S00510,7.14,communication;excel;presentation;pcb_design,OBC,1,F,I015,I042,I043,I062,I045,I063
S00511,5.23,design;excel;surveying,OBC,0,M,I004,I039,I032,I049,I041,I015
S00512,6.53,manufacturing;surveying,GEN,0,M,I004,I008,I034,I016,I019,I001
S00513,7.51,presentation;financial_modeling;excel,GEN,0,M,I020,I015,I042,I043,I045,I010
S00514,8.77,writing;seo;analysis;sql;presentation,GEN,0,M,I043,I049,I065,I010,I063,I053
S00515,7.47,analysis;cad_modelling;sql;backend;autocad,GEN,1,M,I053,I057,I006,I054,I028,I062
S00516,7.77,analysis;financial_modeling,OBC,0,M,I069,I020,I035,I038,I017,I044
S00517,6.77,sql;design,GEN,1,M,I003,I047,I010,I049,I006,I030
S00518,4.58,presentation;backend;seo,GEN,1,F,I043,I049,I053,I055,I015,I042
S00519,7.88,networking;manufacturing,GEN,0,M,I008,I050,I007,I054,I056,I003
S00520,7.79,communication;python;pcb_design;seo;construction_management,GEN,1,M,I041,I060,I043,I032,I037,I034
S00521,5.75,cloud;backend;python;seo,GEN,0,F,I055,I057,I053,I018,I030,I037
S00522,6.96,autocad;python;seo;presentation,GEN,1,M,I043,I049,I063,I055,I056,I051
S00523,6.27,construction_management;surveying;python;writing;pcb_design,GEN,0,F,I032,I003,I055,I043,I049,I063
S00524,6.19,design;seo,OBC,0,M,I041,I049,I008,I029,I021,I033
S00525,7.06,analysis;construction_management;excel;manufacturing;financial_modeling,ST,0,F,I059,I045,I062,I006,I069,I005
S00526,7.18,presentation;writing;communication,GEN,0,M,I043,I065,I049,I042,I015,I067
S00527,6.63,analysis;manufacturing;backend;autocad,GEN,1,M,I006,I059,I053,I054,I001,I063
S00528,4.08,analysis;surveying;autocad,GEN,0,F,I019,I032,I062,I013,I004,I063
S00529,7.62,sql;communication;financial_modeling,SC,1,F,I045,I058,I003,I062,I039,I015
S00530,8.37,presentation;networking;analysis;seo,GEN,0,M,I049,I043,I063,I022,I069,I017
S00531,6.35,ml;python;construction_management,GEN,1,M,I055,I003,I056,I051,I063,I018
S00532,8.62,financial_modeling;sql;frontend,GEN,0,M,I054,I050,I052,I057,I023,I053
S00533,6.71,excel;analysis;financial_modeling;sql,GEN,0,M,I031,I045,I062,I039,I064,I020
S00534,7.3,java;networking,GEN,0,M,I051,I048,I018,I050,I054,I003
S00535,6.25,sql;python;ml;surveying,OBC,1,F,I003,I063,I055,I051,I030,I057
S00536,8.08,python;backend;ml;seo;communication,ST,1,M,I055,I064,I067,I061,I041,I014
S00537,7.07,analysis;networking,OBC,1,M,I054,I056,I062,I068,I045,I051
S00538,6.04,communication;writing;social_media,GEN,0,M,I043,I042,I068,I065,I066,I011
S00539,7.42,networking;presentation;sql,SC,0,M,I010,I003,I054,I049,I030,I051
S00540,7.02,communication;networking;java;design;analysis,GEN,0,M,I006,I011,I045,I068,I062,I028
S00541,8.41,sql;financial_modeling,OBC,0,F,I003,I057,I010,I044,I039,I053
S00542,5.94,autocad;design;sql;presentation,GEN,0,F,I010,I049,I003,I006,I039,I058
S00543,7.43,financial_modeling;communication;construction_management;frontend,GEN,0,M,I050,I043,I042,I015,I068,I062
